,SMILES,Value
2086,O=C(NCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.093
2087,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)nn(Cc3nc(C)c4ccccc4n3)c(=O)c21,0.093
2088,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.093
2089,N#Cc1ccc(C2=CN3CCC2CC3)o1,0.093
2090,O=C(NCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.093
2091,COc1ccc(S(=O)(=O)OC2CC3CC(OC(C)=O)C(C2)N3C)cc1,0.0933
2092,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.09333
2093,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,0.09333
2094,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,0.09333
2095,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,0.09333
2096,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,0.09333
2097,CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccc(C)cc2)C1,0.0935
2098,CC(=O)N(C)[C@H](C)C#CCN1CCCC1,0.094
2099,CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccc(C)cc2)C1,0.094
2100,CN(C)C1C=CC2(CC1)c1ccccc1CCc1ccc(Cl)cc12,0.094
2101,CCOc1noc2c1CNCCC2,0.095
2102,COc1ccc(CCN(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1OC,0.095
2103,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.095
2104,CCOc1noc2c1CNCCC2,0.095
2105,COc1ccc(CCN(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1OC,0.095
2106,CN1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,0.0955
2107,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.0955
2108,CN1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,0.0955
2109,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)Cc3ccccc3)CC2)CC1,0.09572
2110,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C)CC1,0.096
2111,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C)CC1,0.096
2112,Cc1cccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nn4cccc34)cc2)n1,0.096
2113,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)Cc3ccccc3)CC2)CC1,0.096
2114,CCOC(=O)N1C[C@H]2CC[C@@H](C1)[C@H]2NCCNC(=O)c1cccc(Cl)c1,0.096
2115,Cc1cccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nn4cccc34)cc2)n1,0.096
2116,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1,0.097
2117,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,0.097
2118,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.09772
2119,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.098
2120,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0.099
2121,CO/N=C(\C#N)C12CCCN(CC1)C2,0.099
2122,CO/N=C(\C#N)C12CCCN(CC1)C2,0.099
2123,Cc1coc(C2=CN3CCC2CC3)c1,0.099
2124,Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4nc(CO)ccc43)cc2)n1,0.099
2125,Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4nc(CO)ccc43)cc2)n1,0.099
2126,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(Br)cc2OC(F)(F)F)c2n[nH]c(=O)o2)c1C,0.1
2127,CC1CN(C(=O)C(Cc2ccccc2)c2ccccc2)CCN1C,0.1
2128,O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(Cl)nc2)c2c(Cl)ccnc12,0.1
2129,CC1CN(C(=O)C(Cc2ccccc2)c2ccccc2)CCN1C,0.1
2130,CN1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,0.1
2131,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3ccc(F)cc3)C2)cc1,0.1
2132,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(Cl)c3c2OCCN3)c2n[nH]c(=O)o2)c1C,0.1
2133,COc1cc(S(=O)(=O)N[C@H](c2n[nH]c(=O)o2)[C@H](C)c2c(F)ccc(C)c2C)c(C(N)=O)cc1Cl,0.1
2134,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0.1
2135,CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(F)cc2)C1,0.1
2136,CC(C)N1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,0.1
2137,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,0.1
2138,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,0.1
2139,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.1
2140,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,0.1
2141,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)CSc3ccccc32)CC1,0.1
2142,C[N+](C)(C)CCOC(N)=O,0.1
2143,Cc1ccnc2c(C(=O)N[C@H]3CCCC[C@@H]3O)cn(Cc3cc(F)ccc3F)c12,0.1
2144,Cc1ccnc2c(C(=O)N[C@H]3CCCC[C@@H]3O)cn(Cc3cc(F)cc(F)c3)c12,0.1
2145,O=C(NCC1CCNCC1)c1cc(Cl)ccc1-c1cccc(Cl)c1,0.1
2146,O=C(O[C@H]1C[N+]2(Cc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.1
2147,O=C(NCC1CCNCC1)c1ccc(Cl)cc1-c1cccc(Cl)c1,0.1
2148,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.1
2149,CC(C)N1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,0.1
2150,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,0.1
2151,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.1
2152,Cc1cc(S(=O)(=O)N[C@H](c2n[nH]c(=O)o2)[C@H](C)c2c(F)ccc(C)c2C)c(C(N)=O)cc1Cl,0.1
2153,CN(C)CCOC(c1ccccc1)c1ccccc1,0.1
2154,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)CSc3ccccc32)CC1,0.1
2155,Cc1ccc(Cn2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c3ncccc32)cc1,0.1
2156,C1=C(c2nc3ccccc3o2)C2CCN1CC2,0.1
2157,CCCc1noc(C2=CCCN(C)C2)n1,0.1
2158,O=C(NCC1CCNCC1)c1ccc(Cl)cc1-c1cccc(Cl)c1,0.1
2159,O=C(NCC1CCNCC1)c1cc(Cl)ccc1-c1cccc(Cl)c1,0.1
2160,O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2cccc(F)c2F)c2c(Cl)ccnc12,0.1
2161,CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(F)cc2)C1,0.1
2162,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.1
2163,C1=C(c2nc3ccccc3o2)C2CCN1CC2,0.1
2164,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,0.1
2165,O=C(O[C@H]1C[N+]2(Cc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.1
2166,C[C@H](c1c(F)ccc2ccccc12)[C@H](NS(=O)(=O)c1ccc(Br)cc1C(N)=O)c1n[nH]c(=O)o1,0.1
2167,N#Cc1ccnc2c(C(=O)N[C@H]3CCCC[C@@H]3O)cn(Cc3ccc(C(F)(F)F)cc3)c12,0.1
2168,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(C(F)(F)F)cc2C(N)=O)c2n[nH]c(=O)o2)c1C,0.1
2169,Cc1c(Cl)ccc(F)c1[C@@H](C)[C@H](NS(=O)(=O)c1ncc(Cl)cc1C(N)=O)c1n[nH]c(=O)o1,0.1
2170,Cc1c(Br)ccc(F)c1[C@@H](C)[C@H](NS(=O)(=O)c1ccc(Cl)c2c1OCC[C@H]2O)c1n[nH]c(=O)o1,0.1
2171,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(F)c3c2OCC[C@@]3(C)O)c2n[nH]c(=O)o2)c1C,0.1
2172,Cc1c(Cl)ccc(F)c1[C@@H](C)[C@H](NS(=O)(=O)c1ccc(Cl)c2c1OCC[C@@]2(C)O)c1n[nH]c(=O)o1,0.1
2173,COc1c(S(=O)(=O)N[C@H](c2n[nH]c(=O)o2)[C@H](C)c2c(F)ccc(C)c2C)ccc(Cl)c1[C@H](C)O,0.1
2174,Cc1ccc(Cn2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c3nccc(Cl)c32)nc1,0.1
2175,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(Cl)c(C(N)=O)n2)c2n[nH]c(=O)o2)c1C,0.1
2176,CC(=O)NC1CCOc2c(S(=O)(=O)N[C@H](c3n[nH]c(=O)o3)[C@H](C)c3c(F)ccc(C)c3C)cnc(Cl)c21,0.1
2177,CCc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(Br)cc2C(N)=O)c2n[nH]c(=O)o2)c1C,0.1
2178,CC(=O)OC1(C)CCOc2c(S(=O)(=O)N[C@H](c3n[nH]c(=O)o3)[C@H](C)c3c(F)ccc(C)c3C)ccc(Cl)c21,0.1
2179,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(Cl)c3c2OCC(=O)N3C)c2n[nH]c(=O)o2)c1C,0.1
2180,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3ccc(F)cc3)C2)cc1,0.1
2181,COc1nc(Cl)ccc1S(=O)(=O)N[C@H](c1n[nH]c(=O)o1)[C@H](C)c1c(F)ccc(C)c1C,0.1
2182,Cn1ccnc1-c1ccc(Cn2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c3ncccc32)cc1,0.1
2183,O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,0.101
2184,O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,0.101
2185,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.1012
2186,Cc1c(Cc2ccc(-c3ccn(C)n3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,0.102
2187,CCCCOc1nsnc1OC1CN2CCC1CC2,0.102
2188,CCCCOc1nsnc1OC1CN2CCC1CC2,0.102
2189,Cc1c(Cc2ccc(-c3ccn(C)n3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,0.102
2190,C[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,0.103
2191,C[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,0.103
2192,COc1ccc([S@@+]([O-])c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,0.1038
2193,CCC[C@]1(C)N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,0.104
2194,CCC[C@]1(C)N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,0.104
2195,COc1ccc([S@@+]([O-])c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,0.104
2196,CC(=O)OC1CC2CC(OS(=O)(=O)c3ccc(C)cc3)CC1N2C,0.104
2197,CC(C)N1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,0.10471
2198,CC1CN(C(=O)C(Cc2ccccc2)c2ccccc2)CCN1C,0.10471
2199,COc1ccc(N/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,0.105
2200,CN1[C@@H]2CC[C@@H]1CC(CC(c1ccccc1)(c1ccccc1)c1ccccc1)C2,0.105
2201,COc1ccc(N/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,0.105
2202,CCN1CC=C(c2ccccc2)C(C(=O)OCCC2CCCCC2)C1,0.105
2203,CN1[C@@H]2CC[C@H]1C[C@@H](CC(c1ccccc1)(c1ccccc1)c1ccccc1)C2,0.105
2204,CCN1CC=C(c2ccccc2)C(C(=O)OCCC2CCCCC2)C1,0.1052
2205,CC(c1ccc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1)N1CCN(C2CCCCC2)CC1,0.106
2206,CC(c1ccc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1)N1CCN(C2CCCCC2)CC1,0.106
2207,CCCCCCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1,0.106
2208,O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,0.106
2209,CCCCCCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1,0.1061
2210,Clc1ccc(C#CCSc2nsnc2C23CN4CC2C3C4)cc1,0.107
2211,N=C(N)NCCC[C@H](N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.107
2212,Clc1ccc(C#CCSc2nsnc2C23CN4CC2C3C4)cc1,0.107
2213,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,0.10715000000000001
2214,Cc1cc(N2CCN(C(=O)C3CN(S(=O)(=O)c4cccc5cnccc45)C3)CC2)ccn1,0.10715000000000001
2215,N=C(N)NCCC[C@H](N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.10715000000000001
2216,Cc1cc(N2CCN(C(=O)C3CN(S(=O)(=O)c4cccc5cnccc45)C3)CC2)ccn1,0.10715000000000001
2217,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,0.10715000000000001
2218,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,0.10715000000000001
2219,COc1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nn4cccc34)cc2)cn1,0.108
2220,COc1ccccc1CN1CCC(C2CCN(C(=O)CCCCCCC(=O)N3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,0.108
2221,COc1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nn4cccc34)cc2)cn1,0.108
2222,COc1ccccc1CN1CCC(C2CCN(C(=O)CCCCCCC(=O)N3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,0.108
2223,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,0.109
2224,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,0.109
2225,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,0.109
2226,CN1CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,0.10965000000000001
2227,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4F)C3C2)n1C,0.10965000000000001
2228,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,0.10965000000000001
2229,COc1c(S(=O)(=O)N[C@H](c2n[nH]c(=O)o2)[C@H](C)c2c(F)ccc(C)c2C)ccc(Cl)c1C(C)(C)O,0.11
2230,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3c(F)cccc32)CC1,0.11
2231,CN1CCC=C(c2nsnc2OCC#Cc2ccccc2)C1,0.11
2232,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@@H](NCCNC(=O)c1ccccc1)C2,0.11
2233,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@@H](NCCNC(=O)c1ccccc1)C2,0.11
2234,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2ccc(Cl)c3cccnc23)c2n[nH]c(=O)o2)c1C,0.11
2235,Fc1cc(Cl)cc(C#CCOc2nsnc2C23CN4CC2C3C4)c1,0.11
2236,O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.11
2237,Cc1c(Cl)ccc(F)c1[C@@H](C)[C@H](NS(=O)(=O)c1ccc(Cl)c2c1OCCC2O)c1n[nH]c(=O)o1,0.11
2238,C[C@H](c1c(F)ccc2ccccc12)[C@H](NS(=O)(=O)c1ccc(Cl)cc1C(N)=O)c1n[nH]c(=O)o1,0.11
2239,O=C(NC1CCN(CCCN2C(=O)COc3ccccc32)CC1)C1CC1,0.11
2240,O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.11
2241,CN1CCC=C(c2nsnc2OCC#Cc2ccccc2)C1,0.11
2242,Fc1cc(Cl)cc(C#CCOc2nsnc2C23CN4CC2C3C4)c1,0.11
2243,O=C(NC1CCN(CCCN2C(=O)COc3ccccc32)CC1)C1CC1,0.11
2244,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3c(F)cccc32)CC1,0.11
2245,CNCCCN1c2ccccc2CCc2ccccc21,0.11
2246,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2cc(C(=O)N3CCOCC3)ccc2C(N)=O)c2n[nH]c(=O)o2)c1C,0.11
2247,Cc1c(Cl)ccc(F)c1[C@@H](C)[C@H](NS(=O)(=O)c1ccc(Cl)c2c1OCCC2(C)N)c1n[nH]c(=O)o1,0.11
2248,O=C(CCCCCNC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NC[C@H]1CCCN(CC2CCCCC2)C1,0.11
2249,Cc1c(Cl)ccc(F)c1[C@@H](C)[C@H](NS(=O)(=O)c1ccc(F)c2c1OCC[C@@]2(C)O)c1n[nH]c(=O)o1,0.11
2250,O=C(C1CN(S(=O)(=O)c2cccc3cnccc23)C1)N1CCN(c2ccncc2)CC1,0.11
2251,CC(=O)OC1(C(F)(F)F)CCOc2c(S(=O)(=O)N[C@H](c3n[nH]c(=O)o3)[C@H](C)c3c(F)ccc(C)c3C)ccc(Cl)c21,0.11
2252,CCN1CCOc2c(S(=O)(=O)N[C@H](c3n[nH]c(=O)o3)[C@H](C)c3c(F)ccc(C)c3C)ccc(Cl)c21,0.11
2253,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4F)C3C2)n1C,0.11
2254,Cc1cc(N2CCN(C(=O)C3CN(S(=O)(=O)c4cccc5cnccc45)C3)CC2)ccn1,0.11
2255,COc1c(S(=O)(=O)N[C@H](c2n[nH]c(=O)o2)[C@H](C)c2c(F)ccc(C)c2C)ccc(Cl)c1C(C)=O,0.11
2256,CN1CCC=C(c2nsnc2OCC#Cc2ccccc2)C1,0.11090000000000001
2257,CCN(CC)CCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,0.111
2258,CCN(CC)CCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,0.111
2259,COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,0.1119
2260,CCCc1cc(NCC(C)(C)N(CC)CC)nnc1-c1ccccc1,0.112
2261,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,0.112
2262,CCCc1cc(NCC(C)(C)N(CC)CC)nnc1-c1ccccc1,0.112
2263,CN(C)C(=O)CNC(=O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,0.112
2264,COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,0.112
2265,CN(C)C(=O)CNC(=O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,0.112
2266,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,0.11220000000000001
2267,COc1ccc([S@@+]([O-])c2ccc(C(C#N)C3CCN(C4CCCCC4)CC3)cc2)cc1,0.113
2268,COc1ccc([S@@+]([O-])c2ccc(C(C#N)C3CCN(C4CCCCC4)CC3)cc2)cc1,0.11309999999999999
2269,COc1ccc(COc2ccc(-c3cc(/C=C4\CN5CCC4C5)on3)cc2OCc2ccc(OC)cc2)cc1,0.114
2270,COc1ccc(COc2ccc(-c3cc(/C=C4\CN5CCC4C5)on3)cc2OCc2ccc(OC)cc2)cc1,0.114
2271,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.11481999999999999
2272,COC(=O)C1=CCCN(C)C1,0.115
2273,COC(=O)C1=CCCN(C)C1,0.115
2274,Cc1cc(F)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,0.115
2275,Cc1cc(F)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,0.115
2276,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,0.115
2277,Cc1ccc2oc(C3=CN4CCC3CC4)cc2c1,0.116
2278,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C(C)C)CC2)CC1,0.11668
2279,COc1ccc([S+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,0.117
2280,CN(C)CCCN1c2ccccc2Sc2ccccc21,0.117
2281,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C(C)C)CC2)CC1,0.117
2282,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,0.117
2283,COc1ccc([S+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,0.117
2284,O=C(N[C@H]1CCCC[C@@H]1O)C1=CN(Cc2cccc(F)c2F)c2ccccc2S1,0.117
2285,Cc1ccsc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)N2C)c1ccccc1,0.1173
2286,Cc1ccsc1CN(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,0.1173
2287,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,0.11749
2288,C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2)N(C)c1ccc(F)cc1,0.118
2289,C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2)N(C)c1ccc(F)cc1,0.118
2290,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.119
2291,Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nc4c3ccn4C)cn2)n1,0.12
2292,O=C(N[C@H]1CCCC[C@@H]1O)C1=CN(Cc2ccc(F)c(F)c2)c2ccccc2O1,0.12
2293,O=C(OC1CC2CCCC1N2)c1ccccc1,0.12
2294,O=C(OC1CC2CCCC1N2)c1ccccc1,0.12
2295,O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,0.12
2296,COc1ccc2c(c1)N(CCCN1CCC(NC(=O)Cc3ccccc3)CC1)C(=O)CC2,0.12
2297,Cc1ccc(F)c([C@@H](C)[C@H](NS(=O)(=O)c2cccc3c2OCCC3(O)C(F)(F)F)c2n[nH]c(=O)o2)c1C,0.12
2298,C[C@@]1(C(=O)O[C@H]2CN3CCC2CC3)COCC(c2ccccc2)(c2ccccc2)O1,0.12
2299,O=C(CCNC(=O)CNC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NC[C@H]1CCCN(CC2CCCCC2)C1,0.12
2300,CN1CCC=C(c2nsnc2SCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.12
2301,CN1CCC=C(c2nsnc2SCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.12
2302,Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nc4c3ccn4C)cn2)n1,0.12
2303,C[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.12
2304,O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,0.12
