SMILES,Type,Relation,Value
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1,Ki,'=',6.5
CC(=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)N[C@H](CCCN)C(=O)NCCN1CCN(CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',8.128
CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@@H](CCCNC(=N)N)NCCN1CCN(CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',6.761
C1=C(c2nc3ccccc3s2)C2CCN1CC2,Ki,'=',170
O=C(Nc1ccccc1-c1ccc(Cl)cc1)OCC1CCNCC1,Ki,'=',34
CN(C)c1ccc2c(-c3ccc(C(=O)NCCNC(=O)CCc4cn(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)cn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',6.166
CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Ki,'=',3.981
CN(C)CCC1=C(Cc2cccnn2)c2ccc(Cl)cc2C1,Ki,'>',10000
c1ccc(CNc2ccnc(N3CCc4ccccc4C3)c2)cc1,Ki,,
COc1ccccc1C1=CN2CCC1CC2,Ki,'=',220
c1coc(C2CN3CCC2CC3)c1,Ki,'=',540
O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2cccnc2)c2ccccc21,Ki,'=',891.25
Nc1cccnc1N1CCc2ccccc2C1,Ki,,
O=C(CCN1CCCc2ccccc21)Nc1cccc2ccccc12,Ki,'=',9332.54
O=C(CCN1CCCc2ccccc21)N1CCCC(O)C1,Ki,'=',33113.11
COc1ccc(C(C)c2c(CCN(C)C)sc3ccccc23)cn1,Ki,'>',10000
O=C1CCc2ccccc2N1CCCN1CCC(CCCO)CC1,Ki,'=',2511.89
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,Ki,'=',268
CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',50.12
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,Ki,'=',0.131
COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,Ki,'>',10000
CN(C)CCC1=C(Cc2cccnn2)c2ccccc2C1,Ki,'=',17000
C[N+]1(C)CCC(COC(=O)Nc2ccc(F)cc2-c2cccc(Cl)c2)CC1.O=C[O-],Ki,'=',1.8
O=C(CCC1=[N+]2C(C=C1)Cc1ccc(-c3cccs3)n1[B-]2(F)F)NCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'>',1000
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccc1,Ki,'=',158.49
CN(C1CCCCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Ki,'=',2745
O=C(OC1CC2CCCC1N2)C1CCCCC1,Ki,'=',20000
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1,Ki,'>',1000
COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',140
NCC1CCN(C(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,Ki,'=',1.8
O=C(Nc1ccc(F)cc1-c1cc(Cl)cc(Cl)c1)OCC1CCNCC1,Ki,'=',3.3
O=C(Nc1ccccc1-c1ccccc1)OCC1CCNCC1,Ki,'=',1.8
CN(C)[C@H]1CCCC[C@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21.O=C(O)C(=O)O.O=C(O)C(=O)O,Ki,'=',12.59
Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Ki,'=',350
CCNCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Ki,'=',6.98
O=C(NCC1CCNCC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',23
COc1ccc(CCN(C(=O)OC2CCCN(C)C2)c2ccccc2)cc1,Ki,'=',690
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',9.1
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccccn2)C1,Ki,'=',410
CN(C)CCN(C)C(=O)C1=C/C(=C\c2cccnc2)c2ccccc21,Ki,'=',48977.88
CCN(CC)CCC1=C(C(C)c2ccccn2)c2ccccc2C1,Ki,'=',446.68
CC(C1=C(CN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',34.67
CN(C)CCC1=C(C(C)(C)c2ccccn2)c2ccccc2C1,Ki,'=',52.48
Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Ki,'=',575
COc1ccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,Ki,'=',32
Cc1ccc(S(=O)(=O)c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',11
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',4.6
CN(C)C1(CNCCC2CCCCCC2)COc2ccccc2OC1,Ki,'=',12
O=C(NC1CCN(CC2CCCCCCC2)CC1)C(O)(c1ccccc1)C1CCCC1,Ki,'=',70
Nc1ccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)nc1,Ki,'=',14
Oc1ccccc1C1=CN2CCC1CC2,Ki,'=',360
C[N+](C)(CCCC(O)(c1ccccc1)c1ccccc1)CC[N+](C)(C)CCCC(O)(c1ccccc1)c1ccccc1.[I-].[I-],Ki,'=',26302.68
COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(F)cc2)c2ccccc2)CC1,Ki,'=',15000
Cc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,Ki,'>',10000
O=C(NC1CCN(Cc2ccsc2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',5.3
CCN(CC)CCOCCOC(=O)C1(c2ccc(OC)cc2)CCCC1,Ki,'=',1058
C[N+](C)(C)C[C@@H]1COC[C@H](C(c2ccccc2)c2ccccc2)O1.[I-],Ki,'=',3801.89
C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccccc2)O1.[I-],Ki,'=',26302.68
CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,Ki,'=',1.3
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Ki,'=',100
Cc1ccnc(N2CCc3ccccc3C2)c1,Ki,,
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccccc1)c1ccccc1)C2.[Br-],Ki,'=',1.585
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2.[Br-],Ki,'=',1.259
O=C(CCN1CCCc2ccccc21)N1CCC[C@H]1CO,Ki,'=',14125.38
CCn1c2ccccc2c2ccc(NCC(=O)N3CCCCC3)cc21,Ki,'=',43651.58
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,Ki,'=',354.81
Nc1ccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)cc1,Ki,'=',3.5
Nc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)c1,Ki,'=',3.2
Nc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)n1,Ki,'=',1.5
CC[C@H]1c2ccccc2N(c2ccccc2)C[C@@]1(C)N,Ki,'>',10000
N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,Ki,'>',10000
CN(C)CCOC(=O)C1=C/C(=C\c2ccncc2)c2ccccc21,Ki,'=',12022.64
C1=C(c2ccc[se]2)C2CCN1CC2,Ki,'=',410
Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](CCC(F)(F)F)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Ki,'>',3700
O=C(NC1CCN(Cc2ccccc2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',2.4
CN(C)CCNC(=O)C1=C/C(=C\c2cccnc2)c2ccccc21,Ki,'=',28183.83
C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc(-c3ccccc3)cc2)O1.[I-],Ki,'>',10000
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2c(C)cc(C)cc2C)C1,Ki,'>',100000
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2cccc(OC)c2)C1,Ki,'=',470
Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(F)cc3)C2)n1C,Ki,'=',3162.28
Cc1csc([C@H](C)C2=C(CCN(C)C)Cc3ccccc32)n1,Ki,'=',3600
Cc1cncc(CC2=C(CCN(C)C)Cc3ccccc32)n1,Ki,'>',10000
C[C@H]1COC[C@@H](C[N+](C)(C)C)O1,Ki,'=',8317.64
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',12022.64
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,Ki,'=',6606.93
CC(=O)OCC[N+](C)(C)C,Ki,'=',22908.68
CC(=O)OCC[N+](C)(C)C,Ki,'=',23000
O=C1CCc2ccccc2N1CCCN1CCN(Cc2ccccc2)CC1,Ki,'=',1479.11
CC(=O)OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,Ki,'=',199.53
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',24
C[N+](C)(C)CCc1cccc(O)c1.O=C[O-],Ki,'=',20000
C[N+](C)(C)CCc1cccc(Cl)c1.O=C[O-],Ki,'=',4500
C[N+](C)(C)CCc1ccc2c(c1)OCC2.O=C[O-],Ki,'=',6400
C[C@@H]1OC[C@@H](C[N+](C)(C)C)OC1(C)C.[I-],Ki,'=',38018.94
C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,Ki,'=',3500
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)C(C)C)CC2)CC1,Ki,'=',31.7
COc1ccc(CCC(=O)NCC2(c3ccccc3)CCN(C)CC2)cc1OC,Ki,'>',10000
COc1ccc(CCOC(=O)NCC2(c3ccccc3)CCN(C)CC2)cc1,Ki,'=',2910
O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)O[C@H]1CN2CCC1CC2,Ki,'=',0.53
O=C(Nc1ccc(F)cc1-c1ccccc1)OCC1CCNCC1,Ki,'=',2.1
CCOCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,Ki,'=',398.11
Cc1cc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)cs1,Ki,'=',2.1
O=C(CCN1CCCc2ccccc21)N1CCC(O)CC1,Ki,'=',23442.29
O=C(CN1CCc2ccc(F)cc21)N1CCCC1,Ki,'>',100000
CCCCCCSc1cncc(OC2CN3CCC2C3)n1,Ki,'=',22
CCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',239.88
CN1CCC=C(c2nsnc2SCCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.69
CCO/C(O)=C1\CN2CC(CCC2CN(C)C)C1=O,Ki,'>',100000
C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccccc2)CO1.[I-],Ki,'>',10000
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ki,'=',2
CC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',1.5
C1=C(c2coc3ccccc23)C2CCN1CC2,Ki,'=',34
OC1(c2ccco2)CN2CCC1CC2,Ki,'=',30000
C[N+](C)(C)CCOC(=O)C(c1ccccc1)c1ccccc1.[Br-],Ki,'=',254
CN(C)C[C@@H]1CN(C)C(=O)O1,Ki,'>',100000
CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F,Ki,'=',302
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1.Cl,Ki,'=',891.25
CN(C)C[C@H]1CNC(=O)O1,Ki,'>',100000
FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,Ki,'=',6600
CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)CNC(=O)CCCCCCCCCCCCC)C(=O)OCc1ccccc1,Ki,'=',0.01288
CN(Cc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,Ki,'=',5861
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,Ki,'>',10000
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccs1,Ki,'>',10000
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,Ki,'=',3700
O=C(OC1CC2CCCC1N2)c1ccccc1,Ki,'=',120
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCNCC2)CC1,Ki,'=',9.099
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,Ki,'=',5.5
CC(C)NC(=O)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',800
CCN1CCC(CNC(=O)[C@H]2CCCN2C(=O)[C@@H]2C[C@@H](O)CN2C(=O)CC(c2ccc(F)cc2)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',580
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCc3ccccc3)CC2)CC1,Ki,'=',10.79
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C3CC3)CC2)CC1,Ki,'=',68.08
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)CCC)CC2)CC1,Ki,'=',42.17
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CC)CC2)CC1,Ki,'=',74.47
NCC1CCC(NC(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',55
C1CCC(CN2C3CCC2CC3)CC1,Ki,'=',5541
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1=CCC(=O)N=C1,Ki,'=',489.78
CN(C)CCC1=C(Cc2cnccn2)c2ccc(Cl)cc2C1,Ki,'>',10000
CCCCCCSc1nccnc1OC1CN2CCC1C2,Ki,'=',7
COc1cccc(CC[N+](C)(C)C)c1.O=C[O-],Ki,'=',52000
CC1OC2(CS1)CN1CCC2CC1,Ki,'=',4897.79
CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,Ki,'=',614.14
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',0.871
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Ki,'=',9120.11
C[N+]1(C)CCC[C@@H]1[C@@H]1CSC(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',2.344
CN1CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',1.479
OC1(c2csc3ccccc23)CN2CCC1CC2,Ki,'=',820
COc1ccccc1C1(O)CN2CCC1CC2,Ki,'=',7400
C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1.[Cl-],Ki,'=',1949.84
C[C@H]1OCCO[C@@H]1C[N+](C)(C)C.[I-],Ki,'>',100000
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',10
O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)O[C@H]1CN2CCC1CC2,Ki,'=',0.36
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cc[nH]c(=O)c1,Ki,'=',1737.8
COc1ccc(CCNC(=O)C2(c3ccccc3)CCN(C)CC2)cc1OC,Ki,'>',30000
C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccc(Sc3ccccc3)cc2)O1.[I-],Ki,'=',3090.3
C[N+](C)(C)C[C@@H]1COC(c2ccccc2)(c2ccccc2)CO1.[I-],Ki,'=',36.31
CN1[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2,Ki,'=',1
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Ki,'>',10000
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,Ki,'>',10000
CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,Ki,'=',230
C[N+](C)(C)CCc1ccc2ccoc2c1.O=C[O-],Ki,'=',23
CCCCCCCCCCCC(OC(=O)C(CCCCN(O)C(C)=O)NC(=O)c1coc(-c2ccccc2O)n1)C(C)C(=O)NC1CCCCN(O)C1=O,Ki,'=',490
C[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,Ki,'=',120.23
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCCN3CCN(CCCCC4CCN(CC(=O)N5c6ccccc6NC(=O)c6ccccc65)CC4)CC3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',10
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCc3cc(C(=O)NCCN4CCC(N5CCC(n6c(=O)[nH]c7ccccc76)CC5)CC4)cc(C(=O)NCCN4CCN(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)CC4)c3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',2.291
CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',107.15
O=C(CCN1CCCc2ccccc21)Nc1nccs1,Ki,'=',1122.02
C1CC2CCC1N2CC12C3C4C5C3C1C5C42,Ki,'=',7958
COc1cccc(CC[N+](C)(C)C)c1.O=C[O-],Ki,'=',33000
COc1cccc(C#CC[N+](C)(C)C)c1.O=C[O-],Ki,'=',20000
Cc1ccc(COC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,Ki,'=',40
O=C(OCCCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,Ki,'=',780
Cc1ccc([C@H]2CCCN2C)o1,Ki,'=',44668.36
C[N+]1(C)CCC[C@H]1c1ccco1.[I-],Ki,'=',30902.95
NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',0.5888
O=C1CCc2ccccc2N1CCCN1CCC(c2ccccc2)CC1,Ki,'=',2884.03
O=C1CCc2ccccc2N1CCCN1CCC(Cc2ccccc2)CC1,Ki,'=',363.08
O=C1CCc2ccccc2N1CCCN1CCN(CCc2ccccc2)CC1,Ki,'=',2290.87
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,Ki,'=',8
O=C(NCC1CCN(CC2CCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',220
O=C(NCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,'=',93
CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',512.86
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(C(=O)OCc5ccccc5)c34)OC21,Ki,'=',1174.9
CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',6.457
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4ncccc43)cc2)n1,Ki,'=',40
CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',46.77
CC(=O)NC(=O)[C@H](CCNC(=N)N)NC(=O)[C@@H]1CC(=O)NCCC[C@@H](C(=O)NCCN2CCN(CCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)N1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',7.079
COc1cccc2c1CCC(C[N+](C)(C)C)C2.O=C[O-],Ki,'=',17000
C[N+](C)(C)CCCc1ccc2ccoc2c1.O=C[O-],Ki,'=',63
c1cncc(COC2CCCNC2)c1,Ki,'=',10000
CN(C)c1ccc2c(-c3ccc(C(=O)NCCN4CCN(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)CC4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',2.57
CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](CCCNC(=N)N)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',67.61
O=C(CCN1CCCc2ccccc21)Nc1ccc(Cl)cc1,Ki,'=',5623.41
O=C(CCN1CCCc2ccccc21)NC1CCCC1,Ki,'=',245.47
CC1Cc2ccccc2N1CC(=O)N1CCCCC1,Ki,'>',100000
CNC(=O)O[C@@H]1CN2CCC1C2,Ki,'=',26000
C[C@@H]1CCC[C@H](C)N1C(=O)CCN1CCCc2ccccc21,Ki,'=',1148.15
O=C(CN1CCCc2ccccc21)N1CCCCC1,Ki,'=',2884.03
O=C(CCN1CCCc2ccccc21)Nc1cccc2cccnc12,Ki,'=',4897.79
O=C(CCN1CCCc2ccccc21)N1CCCC1,Ki,'=',1047.13
CC1CCCN(C(=O)CCN2CCCc3ccccc32)C1,Ki,'=',602.56
COC1CN(C(=O)CCN2CCCc3ccccc32)C1,Ki,'=',17378.01
O=C(CCN1CCCc2ccccc21)N1CCC(O)C1,Ki,'=',51286.14
O=C(CN1CCCc2cnccc21)N1CCCC1,Ki,'=',93325.43
CC1CCc2ccccc2N1CC(=O)N1CCCC1,Ki,'=',44668.36
O=C(CN1CCCc2ccc(O)cc21)N1CCCCC1,Ki,'>',100000
CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',0.7244
C[C@H](NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1)C(=O)NC(=O)[C@@H](N)CCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',1.514
CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](CCCNC(=N)N)NCC(=O)NC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',10232.93
O=C(Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1)O[C@H]1CN2CCC1CC2,Ki,'=',0.73
O=C(Nc1ccc(F)cc1-c1cc(F)c(F)c(F)c1)OCC1CCNCC1,Ki,'=',24
N#Cc1ccc(-c2cc(F)ccc2NC(=O)OCC2CCNCC2)cc1,Ki,'=',15000
O=C(Nc1ccccc1-c1cc(F)c(F)c(F)c1)OCC1CCNCC1,Ki,'=',3.5
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)CC1,Ki,'=',29.51
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,Ki,'=',44668.36
CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',1905.46
