SMILES,Type,Relation,Value
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'=',60
C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H](O)C2)N(C)Cc1ccc(F)cc1,EC50,'=',31
Cc1ccc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'=',208
C[N+](C)(C)CCc1ccc2c(c1)OCC2.O=C[O-],EC50,'=',4786.3
C[C@@H](NC(=O)/N=C(\N)NCCCc1ncn[nH]1)c1ccccc1.Cl.Cl,EC50,'>',10000
N/C(=N\C(=O)NCc1ccccc1)NCCCc1nnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,EC50,'>',10000
CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,EC50,'=',350
Cc1ccc2c(c1)N=C(C1=CCN(C)CC1)c1cc(C)ccc1N2,EC50,'>',10000
CCCCCNC(=O)/N=C(\N)NCCCc1sc(N)nc1C,EC50,'>',10000
CCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,EC50,'>',10000
